Series Name,Series Code,Country Name,Country Code,2013 [YR2013],2012 [YR2012],2011 [YR2011],2010 [YR2010],2009 [YR2009],2008 [YR2008],2007 [YR2007],2006 [YR2006],2005 [YR2005],2004 [YR2004],2003 [YR2003],2002 [YR2002],2001 [YR2001],2000 [YR2000],1999 [YR1999],1998 [YR1998],1997 [YR1997],1996 [YR1996]
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Gabon,GAB,63.441,63.0739268292683,62.6933414634146,62.289756097561,61.8527073170732,61.3857073170732,60.9037317073171,60.431243902439,60.0091463414634,59.6838536585366,59.4842926829268,59.4229268292683,59.4963170731707,59.6880243902439,59.9681219512195,60.2882682926829,60.6005609756098,60.8755365853659
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,"Gambia, The",GMB,58.8313414634146,58.6070731707317,58.3748048780488,58.133512195122,57.8816829268293,57.6188048780488,57.3438780487805,57.0579268292683,56.7619268292683,56.4559024390244,56.1418536585366,55.8212926829268,55.497756097561,55.1712195121951,54.8441951219512,54.5166829268293,54.1906829268293,53.8676585365854
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Georgia,GEO,74.079512195122,73.9448780487805,73.8097804878049,73.6747317073171,73.5377317073171,73.3968048780488,73.2484390243903,73.0890731707317,72.9107073170732,72.705756097561,72.4717317073171,72.2120731707317,71.9297804878049,71.6303414634146,71.3217317073171,71.0140243902439,70.7207317073171,70.4544390243903
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Germany,DEU,81.0439024390244,80.8926829268293,80.7414634146342,79.9878048780488,79.8365853658537,79.7365853658537,79.5341463414634,79.1317073170732,78.9317073170732,78.6804878048781,78.3804878048781,78.2292682926829,78.3292682926829,77.9268292682927,77.7268292682927,77.4756097560976,77.0731707317073,76.6731707317073
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Ghana,GHA,61.0986341463415,60.9471219512195,60.7885853658537,60.5995609756098,60.3510243902439,60.0299512195122,59.6378536585366,59.1867073170732,58.7045365853659,58.2248536585366,57.7866585365854,57.4219268292683,57.1476097560976,56.9875853658537,56.9537073170732,57.0239268292683,57.164243902439,57.3407804878049
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Greece,GRC,80.6341463414634,80.6341463414634,80.7317073170732,80.3878048780488,80.1878048780488,79.9390243902439,79.4390243902439,79.4390243902439,79.2390243902439,79.0390243902439,78.8414634146341,78.6414634146341,78.3878048780488,77.8878048780488,77.9878048780488,77.8390243902439,78.1365853658537,77.6853658536585
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Greenland,GRL,..,..,71.0017073170732,70.8368292682927,70.4424390243902,70.1831707317073,69.9424390243903,69.4687804878049,69.1751219512195,68.7560975609756,68.3848780487805,68.1070731707317,67.5521951219512,66.8926829268293,66.3326829268293,66.0814634146341,65.7126829268293,65.6665853658537
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Grenada,GRD,72.7413414634146,72.6103414634146,72.4763658536585,72.3368780487805,72.1833658536585,72.0148048780488,71.8286829268293,71.625,71.406756097561,71.1764634146342,70.9411463414634,70.7058048780488,70.4744634146341,70.2531219512195,70.0442926829268,69.8474634146341,69.6616341463415,69.4863170731707
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Guam,GUM,78.8751219512195,78.6185609756098,78.3605853658537,78.1008536585366,77.8390487804878,77.5757317073171,77.3074146341463,77.0325609756098,76.7475365853659,76.4476829268293,76.1312682926829,75.7986585365854,75.452756097561,75.0980243902439,74.738487804878,74.3822926829268,74.034,73.6991707317073
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Guatemala,GTM,71.9928292682927,71.6638536585366,71.3279024390244,70.9959756097561,70.6810487804878,70.3891463414634,70.1192682926829,69.8644146341464,69.6089756097561,69.3319024390244,69.0151951219512,68.6458536585366,68.2204878048781,67.7412195121951,67.2151951219512,66.6615609756098,66.0959024390244,65.5272195121951
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Guinea,GIN,56.0916585365854,55.8446585365854,55.5901951219512,55.298,54.9318780487805,54.4784390243902,53.9437073170732,53.3495365853659,52.7451219512195,52.1945853658537,51.7490243902439,51.4406341463415,51.2762926829268,51.2499268292683,51.3356341463415,51.4751707317073,51.6093414634146,51.6978048780488
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Guinea-Bissau,GNB,54.2717073170732,54.0336341463415,53.7960975609756,53.5584390243903,53.3206097560976,53.0817317073171,52.8437073170732,52.6082926829268,52.3808536585366,52.1660975609756,51.9664390243902,51.781512195122,51.609756097561,51.4469268292683,51.2904634146342,51.1306341463415,50.9620975609756,50.777243902439
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Guyana,GUY,66.2079024390244,66.0462682926829,65.8800731707317,65.7024878048781,65.5056097560976,65.2871951219512,65.0472195121951,64.7912682926829,64.5291707317073,64.2733170731707,64.0357073170732,63.8242195121951,63.6410487804878,63.484756097561,63.3512682926829,63.2282926829268,63.1070731707317,62.983
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Haiti,HTI,63.0588536585366,62.7026585365854,62.3059756097561,61.866756097561,61.3849268292683,60.8704146341464,60.3372195121951,59.8018292682927,59.2837804878049,58.8071219512195,58.3819268292683,58.0112682926829,57.6952195121951,57.4227804878049,57.177512195122,56.9349024390244,56.6779024390244,56.3975365853659
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Heavily indebted poor countries (HIPC),HPC,58.5541075750475,58.1309592036212,57.6749037080493,57.1808616338816,56.6439080004724,56.0701011076802,55.4699435920859,54.8559526957709,54.2440451586648,53.6514691949266,53.0915287524195,52.5764744400918,52.1145947749621,51.7096680434604,51.3599192028875,51.05566074947,50.7882943466,50.5512365353973
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,High income,HIC,79.1419120059965,78.9561984001965,78.7686811756045,78.4489536033367,78.185563163493,77.9027951397816,77.7055021480671,77.4204476263035,76.9921267075736,76.8804214712843,76.476309873422,76.3448205212299,76.2456786057453,75.9743336550195,75.800034453175,75.7372117108535,75.5879216080037,75.1994878452384
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,High income: nonOECD,NOC,74.2817337757009,73.8382646038725,73.3968843869866,72.9242900758626,72.6780581581547,72.165733924944,71.8448908674413,71.2906397740627,70.5501669053135,70.4246720827926,70.0588251359395,69.9692096173551,70.0030981816829,69.7511660559444,69.9088375940343,70.145813894767,70.1087259612071,69.5437085203902
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,High income: OECD,OEC,80.627959892604,80.5154313566394,80.3968042435651,80.1164715896208,79.8417655887425,79.6204820388071,79.4533860805747,79.2424407658233,78.9024887264973,78.7932259414645,78.3779095058728,78.2374941569449,78.1000816104773,77.824681732207,77.5533991458266,77.4019278974306,77.2194150137004,76.8822059996938
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Honduras,HND,73.8030487804878,73.4934390243903,73.1731951219512,72.8503170731707,72.534243902439,72.2343414634146,71.956512195122,71.7026829268293,71.4733170731707,71.2679024390244,71.0774634146342,70.890512195122,70.6970731707317,70.4841463414634,70.238756097561,69.9544390243903,69.6276829268293,69.26
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,"Hong Kong SAR, China",HKG,83.8317073170732,83.4804878048781,83.4219512195122,82.9780487804878,82.7756097560976,82.3756097560976,82.3268292682927,82.3756097560976,81.5804878048781,81.7804878048781,81.3292682926829,81.4780487804878,81.4243902439025,80.8780487804878,80.3829268292683,80.1317073170732,80.1268292682927,79.6268292682927
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Hungary,HUN,75.2682926829268,75.0634146341463,74.8585365853659,74.2073170731707,73.9048780487805,73.7024390243903,73.1512195121951,73.0975609756098,72.6487804878049,72.6487804878049,72.3,72.3487804878049,72.2487804878049,71.2463414634146,70.6770731707317,70.5578048780488,70.7024390243902,70.3287804878049
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Iceland,ISL,83.1170731707317,82.9170731707317,82.3585365853659,81.8975609756098,81.7512195121951,81.609756097561,81.4536585365854,81.1585365853659,81.5024390243902,80.9975609756098,80.9634146341464,80.5024390243903,80.690243902439,79.6536585365854,79.3512195121951,79.6024390243903,78.8853658536585,78.7778048780488
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,India,IND,66.456243902439,66.2108536585366,65.9584878048781,65.694243902439,65.4131951219512,65.1133902439025,64.7938536585366,64.4550975609756,64.0975853658537,63.7242682926829,63.3400487804878,62.9493414634146,62.5566341463415,62.1618536585366,61.7654634146342,61.367,60.968512195122,60.574
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Indonesia,IDN,70.8174390243903,70.607243902439,70.3915609756098,70.1678536585366,69.9330975609756,69.6852926829268,69.4229024390244,69.1459512195122,68.8544390243903,68.5503902439024,68.2363170731707,67.9142682926829,67.5857317073171,67.2512195121951,66.910243902439,66.5618048780488,66.2053658536585,65.8404634146342
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,"Iran, Islamic Rep.",IRN,74.068756097561,73.7627317073171,73.4493170731707,73.1301463414634,72.8079268292683,72.484243902439,72.1586097560975,71.829512195122,71.4933170731707,71.1453414634146,70.7813658536586,70.4011951219512,70.004243902439,69.6077073170732,69.2325365853659,68.883756097561,68.5481219512195,68.2020487804878
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Iraq,IRQ,69.4716829268293,69.2419268292683,69.0157804878049,68.829756097561,68.7279512195122,68.7346829268293,68.8594634146341,69.0915609756098,69.4079024390244,69.7686585365854,70.1235609756098,70.4310487804878,70.6674146341464,70.8299268292683,70.9347073170732,71.0029268292683,71.0403414634146,71.0312926829268
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Ireland,IRL,81.0439024390244,80.8951219512195,80.7463414634146,80.7439024390244,80.190243902439,80.0951219512195,79.6414634146341,79.2414634146342,78.9439024390244,78.5390243902439,78.1390243902439,77.6341463414634,77.1341463414634,76.5365853658537,76.0829268292683,76.1804878048781,75.9853658536586,75.8317073170732
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Isle of Man,IMY,..,..,..,..,..,..,..,..,..,..,..,77.9658536585366,..,..,..,..,..,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Israel,ISR,82.0560975609756,81.7048780487805,81.6560975609756,81.6024390243903,81.4048780487805,80.9512195121951,80.5048780487805,80.5536585365854,80.1512195121951,80.1463414634146,79.6487804878049,79.4512195121951,79.4073170731707,78.9536585365854,78.6585365853659,78.1487804878049,78,78.1048780487805
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Italy,ITA,82.290243902439,82.2390243902439,82.1878048780488,82.0365853658537,81.6365853658537,81.4853658536586,81.4341463414634,81.2829268292683,80.7829268292683,80.7804878048781,79.9829268292683,80.2292682926829,80.1268292682927,79.7780487804878,79.4243902439024,78.9756097560976,78.8243902439024,78.5219512195122
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Jamaica,JAM,73.4689268292683,73.2824878048781,73.0763902439025,72.8471219512195,72.5941463414634,72.3230243902439,72.0408048780488,71.7560731707317,71.4784146341463,71.2184390243902,70.9816829268293,70.7757317073171,70.6046097560976,70.4712926829268,70.3752682926829,70.3114390243903,70.2727804878049,70.2582682926829
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Japan,JPN,83.3319512195122,83.0960975609756,82.5912195121951,82.8426829268293,82.9314634146342,82.5875609756098,82.5070731707317,82.3219512195122,81.9251219512195,82.030243902439,81.76,81.5634146341463,81.4170731707317,81.0760975609756,80.5707317073171,80.5014634146342,80.4241463414634,80.200243902439
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Jordan,JOR,73.9014146341463,73.7473902439024,73.5918780487805,73.4358780487805,73.2783414634146,73.1197804878049,72.9611951219512,72.8010487804878,72.6389024390244,72.473756097561,72.3046097560976,72.1324878048781,71.9563658536586,71.779756097561,71.6050975609756,71.4328780487805,71.2635609756098,71.0956829268293
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Kazakhstan,KAZ,70.45,69.61,68.98,68.2953658536585,68.4292682926829,67.0219512195122,66.5048780487805,66.1609756097561,65.909756097561,65.8878048780488,65.8658536585366,65.9682926829268,65.7682926829268,65.5170731707317,65.519512195122,64.5609756097561,64.4634146341463,64.109756097561
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Kenya,KEN,61.6839756097561,61.0831707317073,60.3709024390244,59.5470731707317,58.6150487804878,57.6130487804878,56.5923414634146,55.6011951219512,54.6973414634146,53.9346097560976,53.3454634146342,52.9524634146342,52.7771463414634,52.8401219512195,53.1515609756098,53.6721951219512,54.3472682926829,55.1279512195122
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Kiribati,KIR,68.8490731707317,68.5323414634147,68.2096097560976,67.8838292682927,67.557,67.2305853658537,66.9065609756098,66.5839512195122,66.2632682926829,65.9430243902439,65.620756097561,65.293,64.956756097561,64.6064634146341,64.2365853658537,63.8450731707317,63.4344878048781,63.0083902439024
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,"Korea, Dem. Rep.",PRK,69.8069512195122,69.5006341463415,69.1888048780488,68.8979268292683,68.6609756097561,68.4893902439024,68.3741707317073,68.2917317073171,68.1565121951219,67.8598292682927,67.354243902439,66.6482926829269,65.8036585365854,64.9825609756098,64.3952682926829,64.191512195122,64.4419512195122,65.1241951219512
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,"Korea, Rep.",KOR,81.459756097561,81.2134146341464,80.9670731707317,80.5512195121951,80.2973170731707,79.8326829268293,79.3495121951219,78.9692682926829,78.4326829268293,77.8465853658537,77.250243902439,76.8390243902439,76.3419512195122,75.8353658536585,75.3734146341463,74.680243902439,74.2478048780488,73.8312195121951
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Kosovo,KSV,70.7975609756098,70.4975609756098,70.1487804878049,69.9,69.6487804878049,69.3975609756098,69.1975609756098,68.9463414634146,68.6951219512195,68.4463414634146,68.1951219512195,67.9439024390244,67.9975609756098,67.9512195121951,66.9512195121951,68.9512195121951,68.8512195121951,68.7
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Kuwait,KWT,74.462756097561,74.359,74.258243902439,74.1619268292683,74.07,73.9829268292683,73.8987073170732,73.8168292682927,73.7383170731707,73.6622195121951,73.5865609756098,73.5109268292683,73.4338048780488,73.3552195121951,73.2726585365854,73.1871219512195,73.0970487804878,73.0014634146341
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Kyrgyz Republic,KGZ,70.2024390243902,70.0024390243902,69.6024390243903,69.3,69.1024390243903,68.4512195121951,67.8463414634146,67.6951219512195,67.9560975609756,68.1536585365854,68.2560975609756,68.1073170731707,68.7073170731707,68.5585365853659,67.0024390243903,67.0512195121951,66.8926829268293,66.5439024390244
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Lao PDR,LAO,68.2494146341463,67.8059268292683,67.3549512195122,66.8984390243902,66.4363902439024,65.9687804878049,65.4915853658537,65.0038292682927,64.5004634146342,63.9785365853659,63.4350487804878,62.8660243902439,62.27,61.6444634146342,60.9854390243903,60.2959024390244,59.5803902439025,58.8414146341463
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Latin America & Caribbean (all income levels),LCN,74.8802385344824,74.6419257964039,74.4012468462801,74.1567360127501,73.9127436980886,73.6720579911203,73.4263798074406,73.1807353872284,72.9325858714668,72.6827312067485,72.4291095360006,72.1689029262216,71.8972418988618,71.6176497088828,71.3189068288852,71.014275281666,70.698428718872,70.3698955170194
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Latin America & Caribbean (developing only),LAC,74.5895211231564,74.3395622282422,74.0858657367555,73.8294172906151,73.5716363979532,73.312928401817,73.0527895895787,72.791965867567,72.5297027507992,72.2658072381861,71.9987188564806,71.7267615289975,71.4453378219738,71.1529248892173,70.8454542727151,70.5226039644725,70.1854239566692,69.8317723114377
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Latvia,LVA,73.9804878048781,73.7780487804878,73.5756097560976,73.4829268292683,73.0804878048781,72.419512195122,71.019512195122,70.8658536585366,71.3560975609756,72.0268292682927,71.2658536585366,70.9609756097561,70.7609756097561,70.3146341463415,69.7429268292683,69.0121951219512,69.3492682926829,68.7765853658537
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Least developed countries: UN classification,LDC,61.3959542327875,61.0212561681036,60.6220803994926,60.1957445299232,59.7411832751975,59.2624244230677,58.7659724600324,58.2578715109364,57.7456246535709,57.2376358490593,56.7401959102628,56.2595143169258,55.8001560407486,55.3636308849754,54.9479382024764,54.5490756313993,54.1656139486312,53.7979710627963
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Lebanon,LBN,80.1288780487805,79.8463658536585,79.5589268292683,79.2527804878049,78.9100731707317,78.5224146341464,78.0833170731707,77.5967317073171,77.0715853658537,76.5216585365854,75.9662682926829,75.421243902439,74.8949268292683,74.3908292682927,73.9059512195122,73.4323658536586,72.9661463414634,72.5092926829268
